tweet,gender,age_group,extraversion,neuroticism,agreeableness,conscientiousness,openness
So is Firdaus ???????? @ Well Hauwa is always lazy”,1,1,0.2,0.0,0.0,0.3,0.4
"Whenever you feel like dancing, you don't have to dance alone ????",1,1,0.2,0.0,0.0,0.3,0.4
"Allah Ya sawaqe, Ameen @ My head hurts”",1,1,0.2,0.0,0.0,0.3,0.4
At all ???? @ “@ So is Firdaus ???????? @ Well Hauwa is always lazy””we can't be bothered ????”,1,1,0.2,0.0,0.0,0.3,0.4
Take a deep breath... Exhale ??,1,1,0.2,0.0,0.0,0.3,0.4
"What a pleasant surprise, like Oh my God!",1,1,0.2,0.0,0.0,0.3,0.4
Thank you @ and @ you both rock!!! ????,1,1,0.2,0.0,0.0,0.3,0.4
"Lies, he turned 72 this year! Mchew @ @ @  @ @  #OURGEJ  "" ~",1,1,0.2,0.0,0.0,0.3,0.4
"Lies!GMB turned 72 last yr, Mchew @ ""@ @  @ @  ~",1,1,0.2,0.0,0.0,0.3,0.4
"?????????? @ Na so baby! No thanks... ""@ Thank you @ and @ you both rock!!! ????""”",1,1,0.2,0.0,0.0,0.3,0.4
"?????? @ Na you rock pass oh! Lol ""@ Thank you @ and @ you both rock!!! ????""”",1,1,0.2,0.0,0.0,0.3,0.4
no more lies! @ Elrufai said dis wen?Buhari just turned 72!  @ @ @ @ @,1,1,0.2,0.0,0.0,0.3,0.4
"The helplessness of the people in the NE & the insensitivity of GEJ is Unimaginable/unthinkable! 
Have mercy Ya Allah!
#EndGEJ #EndBH!",1,1,0.2,0.0,0.0,0.3,0.4
I AM NOT! @ We are sorry. “@ Problem of Nigeria >> Muslims””,1,1,0.2,0.0,0.0,0.3,0.4
"I AM NOT SORRY for being a Muslim, will never be. The actions of some misguided idiots will not make me apologize for your understanding.",1,1,0.2,0.0,0.0,0.3,0.4
I don't understand how the devil came in the name of God!,1,1,0.2,0.0,0.0,0.3,0.4
"Teach your children about God, don't let them grow up empty, it is in the process of soul searching most get misguided by construed beliefs.",1,1,0.2,0.0,0.0,0.3,0.4
The people of the world need to collectively teach their children how to be better humans more than how they need to be successful.,1,1,0.2,0.0,0.0,0.3,0.4
"You cannot be for God without your humanity, preach the doctrine of humanity before that of prosperity or doom. 
Be a human first.",1,1,0.2,0.0,0.0,0.3,0.4
"We can only imagine the terror in the NE as we cozy up in warm blankets ????
#WeDon'tHaveAPresident #GEJOUT #GMB15",1,1,0.2,0.0,0.0,0.3,0.4
"There is no justification for any idiot insulting the Prophet (PBUH), just like killing doesn't explain how peaceful a creation he was.",1,1,0.2,0.0,0.0,0.3,0.4
"Sadly we don't! Just one of many attacks he doesn't ""give a demn"" about @ If we have a President in Nigeria, I expect",1,1,0.2,0.0,0.0,0.3,0.4
"May Allah help us enlighten ourselves and forgive us for the things we do and say out if ignorance, Ameen.",1,1,0.2,0.0,0.0,0.3,0.4
"Allah Ya musu rahama, Ameen @ May the soul of the departed continue to rest in perfect Peace.. #1YearAlready #RIPFather”",1,1,0.2,0.0,0.0,0.3,0.4
The oozing swag from @ new wardrobe no be small thing oh! ????,1,1,0.2,0.0,0.0,0.3,0.4
!!! @ To Satan? “@ Im sure Shekau is praying and fasting Buhari doesn't win the elections..””,1,1,0.2,0.0,0.0,0.3,0.4
"Bari Kawai! Yana qokari @ Na Amaechi dey pimp am ""@ The oozing swag from @ new wardrobe no be small thing oh! ????",1,1,0.2,0.0,0.0,0.3,0.4
"Very good o! We likey! @ Lmao tell me about it he looks gud a change from the baban Riga ""@ The oozing swag from @",1,1,0.2,0.0,0.0,0.3,0.4
"SubhanaAllahi wa bihamdihi, Allah (SWT) is free from imperfections.",1,1,0.2,0.0,0.0,0.3,0.4
"That ""ugly"" dress is 25k? And someone will buy it ko? Ah! U people are ""reash"" sha..
""IG Couture designers"" ????????
Ko ba bespoke ba ?",1,1,0.2,0.0,0.0,0.3,0.4
"Some people are in so much pain that they cannot afford a smile. May Allah heal them and give them peace, Ameen.",1,1,0.2,0.0,0.0,0.3,0.4
"My God!They are still on that GMB certificate controversy? Rising to the rank of a general, not today's general oh!? My God!!!",1,1,0.2,0.0,0.0,0.3,0.4
"This is an insult on the Nigerian Army not GMB! Incumbency is not madness! However, we all know that they are MAD!",1,1,0.2,0.0,0.0,0.3,0.4
"When GMB retired as a general, GEJ was somewhere in the uni studying zoology oh!! Is that what they call a certificate?! Issorai!",1,1,0.2,0.0,0.0,0.3,0.4
Shift Abeg ???????????????????????????????????????????????? @ When my mum is narrating a tweet for @ to tweet her views????????????????????????”,1,1,0.2,0.0,0.0,0.3,0.4
Does that mean every general in Nigeria army (serving/retired) is an illiterate?????,1,1,0.2,0.0,0.0,0.3,0.4
"Lmaooo nooo ???? @ Guys she needs a twitter acct.. ???????? ""@ When my mum is narrating a tweet for @ to tweet her view",1,1,0.2,0.0,0.0,0.3,0.4
"Upside, inside out, she's livin' lavida loca ????",1,1,0.2,0.0,0.0,0.3,0.4
"OBJ, such a hypocrite!",1,1,0.2,0.0,0.0,0.3,0.4
"“@ During your lifetime, you will produce enough saliva to fill two home-sized swimming pools.” Tf ????",1,0,0.1,0.2,0.0,0.3,0.3
Is cold denna bitch in here.,1,0,0.1,0.2,0.0,0.3,0.3
My roommate in the living room crying & I'm laying on my floor in my room getting weak at all kinds of shit & ignoring her. #ImBoogish,1,0,0.1,0.2,0.0,0.3,0.3
@ nooo. Lmao. I'm laughing at shit on twitter.,1,0,0.1,0.2,0.0,0.3,0.3
"@ idgaf. If somethin wrong, my door wide Tf open. She can come talk to me. Not sit in there & cry for attention.",1,0,0.1,0.2,0.0,0.3,0.3
"@ foreal. Now she ""taking a shower""",1,0,0.1,0.2,0.0,0.3,0.3
@ lol but now I gotta peeee.,1,0,0.1,0.2,0.0,0.3,0.3
@ lol idk she just don't take a shower with the door open like I do. Lol,1,0,0.1,0.2,0.0,0.3,0.3
@ lmao. How u know?? She is a lil bit.,1,0,0.1,0.2,0.0,0.3,0.3
@ Goodmorning boooo,1,0,0.1,0.2,0.0,0.3,0.3
"I guess everyone had a shitty year. Lmaoooo. I didn't, my shit was on point & I'm finna bring 2014 in with a bang. ???????? #I'llDrinkToThat ????????????",1,0,0.1,0.2,0.0,0.3,0.3
"@ this shit came CLUTCH, I was wondering the same thing",1,0,0.1,0.2,0.0,0.3,0.3
@ mee too. My thirsty ass. Lmao.,1,0,0.1,0.2,0.0,0.3,0.3
@ I think my whole TL wanted to know.,1,0,0.1,0.2,0.0,0.3,0.3
Grey Goose is one of my favs toooo. #AlcoholicProbbss,1,0,0.1,0.2,0.0,0.3,0.3
@ turn Tf up.,1,0,0.1,0.2,0.0,0.3,0.3
My plans for tonight >>>>>>>,1,0,0.1,0.2,0.0,0.3,0.3
My nails are soo short now....... ???? #FuckWork,1,0,0.1,0.2,0.0,0.3,0.3
“@ Laughing for an hour can burn as many calories as lifting weights for 30 minutes.” This why I skinny denna bitch. ????????,1,0,0.1,0.2,0.0,0.3,0.3
This bottle of Ciroc soo damn pretty.,1,0,0.1,0.2,0.0,0.3,0.3
@ I'm not off work yet. But that bitch finna be gone in like a hour. Lmao.,1,0,0.1,0.2,0.0,0.3,0.3
@ ayeeeeee we look cute. I like this picture.,1,0,0.1,0.2,0.0,0.3,0.3
The Ice King is a lowkey rapist.,1,0,0.1,0.2,0.0,0.3,0.3
Adventure Time >>>>> I love this show. ??,1,0,0.1,0.2,0.0,0.3,0.3
The Ice King is the thirstiest nigga on tv.,1,0,0.1,0.2,0.0,0.3,0.3
No I'm not the girl you thought you knew & thought you wanted. ????,1,0,0.1,0.2,0.0,0.3,0.3
No I'm not an angel but at least I'm tryin.,1,0,0.1,0.2,0.0,0.3,0.3
This Beyonce cd & the videos >>>>> I'm hooked like a bitch.,1,0,0.1,0.2,0.0,0.3,0.3
Getting new make up >>>>>>>> ????????,1,0,0.1,0.2,0.0,0.3,0.3
"I'm not gona a be a MAC girl like my moma, I'm steering more towards Smashbox. I den brought to much Smashbox cosmestics anyways.",1,0,0.1,0.2,0.0,0.3,0.3
I'm such an alcoholic it makes no sense.,1,0,0.1,0.2,0.0,0.3,0.3
When people always worried about what somebody else is doing <<< MIND YO DAMN BUSINESS BITCH ????,1,0,0.1,0.2,0.0,0.3,0.3
My phone is a piece!!,1,0,0.1,0.2,0.0,0.3,0.3
You never know how much you like someone until they leave for a couple days. ????,1,0,0.1,0.2,0.0,0.3,0.3
The ice king get on my got damn mutha fuckin nerves.,1,0,0.1,0.2,0.0,0.3,0.3
That episode when Lumpy Space Princess got jumped by them wolves had me in fuckin tears. ???????????? #ImSuchAKid,1,0,0.1,0.2,0.0,0.3,0.3
People are really participating in this selfie Olympic crap???......... ????????,1,0,0.1,0.2,0.0,0.3,0.3
I hate it when I can't sleep & I want to.,1,0,0.1,0.2,0.0,0.3,0.3
I woke up to a dead ass phone. ????,1,0,0.1,0.2,0.0,0.3,0.3
& no charger.,1,0,0.1,0.2,0.0,0.3,0.3
@ I be like stfu bitch!! That shit wasn't even funny.,1,0,0.1,0.2,0.0,0.3,0.3
@ lol cause she a stupid bitch with that ugly ass red hair.,1,0,0.1,0.2,0.0,0.3,0.3
If these kids don't SHUT THE FUCK UP!!! I'm tryna relax on my lunch break. White people let they kids do WTF they want. Pop them fuckers. ????,1,0,0.1,0.2,0.0,0.3,0.3
@ I'm finna pop they ass my damn self.,1,0,0.1,0.2,0.0,0.3,0.3
@ FOREAL & they parents can catch the hands too. Tf.,1,0,0.1,0.2,0.0,0.3,0.3
I love sleeping in & I don't have to be to with until 5 ????,1,0,0.1,0.2,0.0,0.3,0.3
“@ People with stronger friendships have the greater ability to communicate strictly through facial expressions.” @,1,0,0.1,0.2,0.0,0.3,0.3
I'm finna go to the sprint store & set some shit off. ????,1,0,0.1,0.2,0.0,0.3,0.3
@ no I  was in the drive thru & u was carrying a bag of something & walking by.,1,0,0.1,0.2,0.0,0.3,0.3
@ lol I don't. I'm sitting here right now.,1,0,0.1,0.2,0.0,0.3,0.3
@ I'm sitting here boy. We sitting in the back.,1,0,0.1,0.2,0.0,0.3,0.3
@ the store nigga. We'll the side/back.,1,0,0.1,0.2,0.0,0.3,0.3
@ lol foreal!  you at work??,1,0,0.1,0.2,0.0,0.3,0.3
Who tryna but me a Pomeranian tho??,1,0,0.1,0.2,0.0,0.3,0.3
You showed me love was all you needed.,1,0,0.1,0.2,0.0,0.3,0.3
@ lol I'm bored  as shit.,1,0,0.1,0.2,0.0,0.3,0.3
@ I know. I'm just ready to go.,1,0,0.1,0.2,0.0,0.3,0.3
@ @ when do u come back?,1,0,0.1,0.2,0.0,0.3,0.3
My parents buying a house before my daddy leave= that Audi Q5 will be mine!!!!!! ????,1,0,0.1,0.2,0.0,0.3,0.3
@ @ @ no the cafe now. FUCK THE UC.,1,0,0.1,0.2,0.0,0.3,0.3
@ @ @ lol I'm Jp. As long as I get my chick fil a. I'm good.,1,0,0.1,0.2,0.0,0.3,0.3
@ @ @ tiff took the words right from my mouth. Lmaoooo.,1,0,0.1,0.2,0.0,0.3,0.3
Who turns up on a Sunday tho???........,1,0,0.1,0.2,0.0,0.3,0.3
MY ROOMMATE DONT EVER TAKE THE FUCKIN TRASH OUT OR CLEAN SHIT. I BEEN CLEAIN THIS WHOLE MUTHAFUCKIN ROOM SINCE DAY 1. Tf. ????????,1,0,0.1,0.2,0.0,0.3,0.3
& IF I DONT CLEAN THE SHIT STAY DIRTY. I CANT LIVE LIKE THAT.,1,0,0.1,0.2,0.0,0.3,0.3
@ lol I def can't do that. She pays tuition just like I do.,1,0,0.1,0.2,0.0,0.3,0.3
Teen Wolf tonight BITCHESSS! ????,1,0,0.1,0.2,0.0,0.3,0.3
I want more tattoos.,1,0,0.1,0.2,0.0,0.3,0.3
"I want another MK watch. I need a collection, that consist of like 6 MK watches. 3 gold & 3 pink gold. ????",1,0,0.1,0.2,0.0,0.3,0.3
@ no text it to me.,1,0,0.1,0.2,0.0,0.3,0.3
This nigga would get in the shower as soon as I get here. ????,1,0,0.1,0.2,0.0,0.3,0.3
Gaps are not fuckin cute. Get some braces. ????,1,0,0.1,0.2,0.0,0.3,0.3
I think ima start going to the gym again.,1,0,0.1,0.2,0.0,0.3,0.3
My roommate always breakin the thermostat tryna have it on 60 when it's cold af outside.,1,0,0.1,0.2,0.0,0.3,0.3
Why Tf does Lady Rainicorn speak Korean??.......,1,0,0.1,0.2,0.0,0.3,0.3
My mom is such a cutie. ??,1,0,0.1,0.2,0.0,0.3,0.3
Underneath the pretty face is something complicated. ???? ~,1,0,0.1,0.2,0.0,0.3,0.3
College ain't do shit but make me stay up later than I usually would. I went from going to bed at 9 to going to bed at 2.,1,0,0.1,0.2,0.0,0.3,0.3
My LRT >>>>>>>> kind of shit I want.,1,0,0.1,0.2,0.0,0.3,0.3
I guess I can go to bedddd.,1,0,0.1,0.2,0.0,0.3,0.3
Someone like me can't be rich & miserable cause all I do is spend money. I love having new shit. #MyAddiction,1,0,0.1,0.2,0.0,0.3,0.3
Cry babies on twitter <<<<<,1,0,0.1,0.2,0.0,0.3,0.3
"I hate when I'm at work & these ""Men"" underestimate my abilities cause ima female.",1,0,0.1,0.2,0.0,0.3,0.3
"Some food, a long bath, & some chocolate is screaming my name. #NeedIt",1,0,0.1,0.2,0.0,0.3,0.3
I wish ol girl would stop snap chatting me. We ain't friends. & if you sending mass snap chats don't click on my name. Tf.,1,0,0.1,0.2,0.0,0.3,0.3
I just want to go to my room & take these fuckin clothes off.,1,0,0.1,0.2,0.0,0.3,0.3
Work today <<<<<< ????,1,0,0.1,0.2,0.0,0.3,0.3
I'm not hungry but I want to eat. #FatGirlProbss,1,0,0.1,0.2,0.0,0.3,0.3
"Tf is going on now, I'm always lost like a bitch. ????",1,0,0.1,0.2,0.0,0.3,0.3
It's always some bullshit I swear.,1,0,0.1,0.2,0.0,0.3,0.3
Soooo niggas come back to Texan & think it's okay to be obnoxiously loud. #SettleDownBitches,1,0,0.1,0.2,0.0,0.3,0.3
I have to open tomorrow & I can't sleep. Fml ????????,1,0,0.1,0.2,0.0,0.3,0.3
Ima be tooo tired at work.,1,0,0.1,0.2,0.0,0.3,0.3
Everybody in my family is soft spoken EXCEPT for my Moma & my ghetto ass lil sisters. Them hoes loud af.,1,0,0.1,0.2,0.0,0.3,0.3
SHAMELESS IS BACK BITCHESSSSS!! I will be tuned in this Sunday.,1,0,0.1,0.2,0.0,0.3,0.3
Finna take the best nap of my life.,1,0,0.1,0.2,0.0,0.3,0.3
My baby Tiffany is backkkk. I missed herrrrrrrrrr. ???? @,1,0,0.1,0.2,0.0,0.3,0.3
Turn up tonight of nahh?? I still gotta finish that Ciroc from New Years.,1,0,0.1,0.2,0.0,0.3,0.3
Omari in his room singing his heart out. Lmaooo. I'm TOOO weak. ????????????????????,1,0,0.1,0.2,0.0,0.3,0.3
"Ain't shit change, these hoes still rachett af.",1,0,0.1,0.2,0.0,0.3,0.3
@ bahaha! unfortunately i'm not a tshirt person,1,1,0.2,-0.3,0.2,0.3,0.2
Mercy reunion at Olive Garden #traditions :),1,1,0.2,-0.3,0.2,0.3,0.2
"After 3 months of beating my head against a wall over this persuasion, I've finally had my ""aha!"" moment!! #progress! #improvement!",1,1,0.2,-0.3,0.2,0.3,0.2
@ i still can't wait for those Italian meatballs you're suppose to make!,1,1,0.2,-0.3,0.2,0.3,0.2
@ That's us....,1,1,0.2,-0.3,0.2,0.3,0.2
"I lost half of my day, but I least I found this when I woke up :) @ ~",1,1,0.2,-0.3,0.2,0.3,0.2
"Watching ""Bring It On"" has given me so much inspiration for the upcoming ""used to be cool"" party #butterflyclips #middrifts #platformshoes",1,1,0.2,-0.3,0.2,0.3,0.2
Hour-long bubble bath= best decision of 2012,1,1,0.2,-0.3,0.2,0.3,0.2
@ someone told me that i took your drink and spilled it everywhere. did that..... happen?,1,1,0.2,-0.3,0.2,0.3,0.2
@ ahhhhaha oh good! i'm glad i was just sloppy and not agressive :),1,1,0.2,-0.3,0.2,0.3,0.2
Thinking of @ ~,1,1,0.2,-0.3,0.2,0.3,0.2
"When I called to ask about the geriatric unit at an Oklahoma prison, the prison guard responded, ""Oh, the G-Unit?"" #gangstagrandpas",1,1,0.2,-0.3,0.2,0.3,0.2
"@ it says ""betch""!!",1,1,0.2,-0.3,0.2,0.3,0.2
I get to see my toddlers today!!! My heart might EXPLODE with happiness :) :) #missedthemsomuch :),1,1,0.2,-0.3,0.2,0.3,0.2
@ @ @ @ I hate you Lo!,1,1,0.2,-0.3,0.2,0.3,0.2
"One of my tots yelled ""I got a Woody!!!!"" all day. Then I found out from his mom that he got Woody & Buzz toys for Christmas #thankgoodness",1,1,0.2,-0.3,0.2,0.3,0.2
what a day,1,1,0.2,-0.3,0.2,0.3,0.2
"I have such an intense urge to watch the Disney movie version of ""George of the Jungle""!!!!!!!!!!",1,1,0.2,-0.3,0.2,0.3,0.2
"For fitness day, I made my tots run lines, do sit-ups, and race through an obstacle course in which the obstacles were babies. #daycarelife",1,1,0.2,-0.3,0.2,0.3,0.2
I cannot stop giggling over how freaking stupid last night was #gigglefit #gigglefit #seriouslycantstopgiggling #everythingwasstupid,1,1,0.2,-0.3,0.2,0.3,0.2
@ You should've come up. It was like real-life Jerry Springer #entertainmentatitsfinest,1,1,0.2,-0.3,0.2,0.3,0.2
@ what the heck I WAS JUST THERE and i didn't see you!,1,1,0.2,-0.3,0.2,0.3,0.2
@ golly gosh! i was on the indoor track :(,1,1,0.2,-0.3,0.2,0.3,0.2
Watching my favorite movie. I love this scene :) :) ~,1,1,0.2,-0.3,0.2,0.3,0.2
My new love of Gossip Girl has lead to an unhealthy obsession with Blake Lively #fashionicon. @,1,1,0.2,-0.3,0.2,0.3,0.2
My persuade is currently 7 pages long without a conclusion or fully developed 2nd cause. #oops #timetocut,1,1,0.2,-0.3,0.2,0.3,0.2
Well this is adorable :) @ ~,1,1,0.2,-0.3,0.2,0.3,0.2
@ I have a class at 8am tomorrow too! What are we still doing up? #needonemoreweek,1,1,0.2,-0.3,0.2,0.3,0.2
Obligatory #firstdayofschool picture!! @ ~,1,1,0.2,-0.3,0.2,0.3,0.2
"Tank top in January. Really, TEAC259 professor? #rackcity",1,1,0.2,-0.3,0.2,0.3,0.2
@ Extemp is calling your name!!!! :),1,1,0.2,-0.3,0.2,0.3,0.2
"""Oh that's ahhh 'Chinese waterboarding'"" #lube #scooters",1,1,0.2,-0.3,0.2,0.3,0.2
@ omg please come over to do impressions with me!! :D #gigglepotential,1,1,0.2,-0.3,0.2,0.3,0.2
"@ Josh you already said ""goodnight"" to twitter. you can't tweet after that",1,1,0.2,-0.3,0.2,0.3,0.2
Just explained the activity of forensics to Anthony. It took roughly over an hour. #holyshitihavethingstodotoday,1,1,0.2,-0.3,0.2,0.3,0.2
I'm really glad I'm learning from a science textbook that still calls Pluto a planet. #hatethisclasssomuch,1,1,0.2,-0.3,0.2,0.3,0.2
@ @ you guys should really be taking this class with me,1,1,0.2,-0.3,0.2,0.3,0.2
"@ it's not part of our solar system, it's just a dwarf planet",1,1,0.2,-0.3,0.2,0.3,0.2
@ @ and I are going to #rackcity it up soon because #rackcity (does that clarify what #rackcity means?),1,1,0.2,-0.3,0.2,0.3,0.2
Omg! There's a nun in my lecture! #whyarentyoupraying,1,1,0.2,-0.3,0.2,0.3,0.2
My Teddy Bears had their Christmas program tonight!! :) :) #ilooovvvemyjob :) :) ~,1,1,0.2,-0.3,0.2,0.3,0.2
Dinner with my AOII baby and granbaby :),1,1,0.2,-0.3,0.2,0.3,0.2
Drinkin for the the two @ @,1,1,0.2,-0.3,0.2,0.3,0.2
This weekend was amazingly successful #concordia #woonight :) :) Off to celebrate with my mom and sister for lunch :),1,1,0.2,-0.3,0.2,0.3,0.2
I CAN'T FUCKING BAKE. #biscuitcookies @ @,1,1,0.2,-0.3,0.2,0.3,0.2
That promise ring didn't have real diamonds in it.... #fakeringfakerelationship,1,1,0.2,-0.3,0.2,0.3,0.2
I'm going to start saving my babysitting money to buy a new ipod #twelveyearoldfinancing,1,1,0.2,-0.3,0.2,0.3,0.2
@ including all of your NSYNC and B Spears but sans your T Swift,1,1,0.2,-0.3,0.2,0.3,0.2
@ I missed you too!!!! I wanted to go soooo badly!! Great job on your semis!! :(,1,1,0.2,-0.3,0.2,0.3,0.2
@ I'm also crossing my fingers for the LOTR Soundtrack. @ ipod= music you don't want to admit you have,1,1,0.2,-0.3,0.2,0.3,0.2
Finally home and I'm never leaving again,1,1,0.2,-0.3,0.2,0.3,0.2
"THANK GOD @ helping @ prepare for his date tonight. He couldn't Google ""good first date jokes"" on his own",1,1,0.2,-0.3,0.2,0.3,0.2
Headed to fat camp! Hooray!,1,1,0.2,-0.3,0.2,0.3,0.2
My 21st birthday party will be Disney princess-themed #startplanning :),1,1,0.2,-0.3,0.2,0.3,0.2
"Curling up in my yoga pants and pink fuzzy slippers, about to dream about Temple Run #longestweekendofmylife",1,1,0.2,-0.3,0.2,0.3,0.2
"The one day I decide to go to Spanish, we read a story about a hooker. Hooray good timing!",1,1,0.2,-0.3,0.2,0.3,0.2
@ when can we watch Notes on a Scandal?!!,1,1,0.2,-0.3,0.2,0.3,0.2
Just slept for 10 hours and I feel like I've been hit by a bus #wannalayinbedallday #soooocomfy,1,1,0.2,-0.3,0.2,0.3,0.2
OMG girl in CEHS advising office sounds EXACTLY like Marcel the Shell!!!!! #freakingout #mycarisabug #icansmellhisface #comparedtowhat,1,1,0.2,-0.3,0.2,0.3,0.2
Notes on a Scandal. Oh. My. God.,1,1,0.2,-0.3,0.2,0.3,0.2
@ I thought you were my FRIEND!!,1,1,0.2,-0.3,0.2,0.3,0.2
@ film. I def want to read the book now though!!,1,1,0.2,-0.3,0.2,0.3,0.2
@ A~ Niv!! I miss you! :),1,1,0.2,-0.3,0.2,0.3,0.2
Spunky Old Broad's Month party? #somanyoptions,1,1,0.2,-0.3,0.2,0.3,0.2
"CoCo via email: ""f-it! we would just take off feb 20th and go to Florida!"" I love it when my mom sounds more irrational than me.",1,1,0.2,-0.3,0.2,0.3,0.2
Keep live-tweeting @ team! It makes me feel less left out :) #missyouguysalready,1,1,0.2,-0.3,0.2,0.3,0.2
@ For our eventual Rainbow Party ~,1,1,0.2,-0.3,0.2,0.3,0.2
I BAKED COOKIES AND THEY TURNED OUT OK!!!! #winning #redemption,1,1,0.2,-0.3,0.2,0.3,0.2
Never invited to Phi Delt again but at least @ and Erin still love me and so do the McDonald's boys #mcbites #lovinit #dumbshit,1,1,0.2,-0.3,0.2,0.3,0.2
"""Shut up you snaggle-toothed bitch."" -Erin's first words of the morning #OnlyWhenErinComesToTown",1,1,0.2,-0.3,0.2,0.3,0.2
Reminding me why I picked my info topic and keeping me smiling while I write it :) ~,1,1,0.2,-0.3,0.2,0.3,0.2
I can't believe how this insanely busy weekend actually turned out to be kind of perfect and exactly what I needed :),1,1,0.2,-0.3,0.2,0.3,0.2
This personal narrative is making me doubt that I even possess the potential to be a kindergarten teacher #stressedout #consumingmylife,1,1,0.2,-0.3,0.2,0.3,0.2
"For anyone who didn't know, today is ""Everyone Dress Like They Have No One to Impress Day"" here at UNL. #sweatseverywhere",1,1,0.2,-0.3,0.2,0.3,0.2
"""Why am I being funny? I'm boring."" - @",1,1,0.2,-0.3,0.2,0.3,0.2
Two of my favorite things combined: WILL FERRELL and SPANISH ~ #imustseethismovie @,1,1,0.2,-0.3,0.2,0.3,0.2
